ID,post_author,post_date,post_date_gmt,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count,lead_gen_params,lead_gen_position,PREFIX
918,36,4/26/19 16:40,4/26/19 20:40,Mental-health-mind-body-707-custom@2x,,inherit,open,closed,,mental-health-mind-body-707-custom2x,,,4/26/19 16:43,4/26/19 20:43,,707,/wp-content/uploads/2019/04/Mental-health-mind-body-707-custom@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
919,36,4/26/19 16:41,4/26/19 20:41,IAI-01-37529,,inherit,open,closed,,iai-01-37529,,,4/26/19 16:42,4/26/19 20:42,,707,/wp-content/uploads/2019/04/IAI-01-37529.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
920,36,4/26/19 16:41,4/26/19 20:41,IAI-03-37529,,inherit,open,closed,,iai-03-37529,,,4/26/19 16:42,4/26/19 20:42,,707,/wp-content/uploads/2019/04/IAI-03-37529.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
921,7,4/28/19 15:40,4/28/19 19:40,Is there a cure for macular degeneration?,,inherit,open,closed,,100456_custom,,,4/28/19 15:41,4/28/19 19:41,,162,/wp-content/uploads/2019/04/100456_custom.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
922,7,4/28/19 15:42,4/28/19 19:42,Depression and Macular Degeneration,,inherit,open,closed,,22892-5x,,,4/28/19 15:42,4/28/19 19:42,,138,/wp-content/uploads/2019/04/2289@2.5x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
923,68,4/28/19 22:44,4/29/19 2:44,facebook-share-mham-707-custom@2x,,inherit,open,closed,,facebook-share-mham-707-custom2x-2,,,4/28/19 22:44,4/29/19 2:44,,707,/wp-content/uploads/2019/04/facebook-share-mham-707-custom@2x.png,0,attachment,image/png,0,NULL,NULL,macd
924,68,4/28/19 22:59,4/29/19 2:59,Mental Health Month 2019,,inherit,closed,closed,,707-autosave-v1,,,4/28/19 22:59,4/29/19 2:59,,707,https://maculardegeneration.net/uncategorized/707-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9467,macd
925,68,4/28/19 22:45,4/29/19 2:45,IAI-03-797,,inherit,open,closed,,iai-03-797,,,4/28/19 22:45,4/29/19 2:45,,0,/wp-content/uploads/2019/04/IAI-03-797.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
926,27,5/6/19 15:43,5/6/19 19:43,Novartis' Brolucizumab Filing Approval for Patients with Wet AMD,,publish,open,closed,,brolucizumab-filing-approval,,,5/6/19 15:43,5/6/19 19:43,,0,https://maculardegeneration.net/?p=926,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.966,macd
927,6,5/15/19 9:03,5/15/19 13:03,Atomic Level Self-Destruction,,inherit,closed,closed,,239-autosave-v1,,,5/15/19 9:03,5/15/19 13:03,,239,https://maculardegeneration.net/uncategorized/239-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9723,macd
928,6,4/29/19 14:24,4/29/19 18:24,6278_combo,,inherit,open,closed,,6278_combo,,,4/29/19 14:24,4/29/19 18:24,,239,/wp-content/uploads/2019/04/6278_combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
929,7,4/29/19 14:38,4/29/19 18:38,How Do Eyes Work?,,inherit,closed,closed,,116-autosave-v1,,,4/29/19 14:38,4/29/19 18:38,,116,https://maculardegeneration.net/uncategorized/116-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9727,macd
931,6,4/30/19 7:17,4/30/19 11:17,783,,inherit,open,closed,,783,,,4/30/19 7:17,4/30/19 11:17,,907,/wp-content/uploads/2019/04/783.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
934,493,4/30/19 14:14,,Auto Draft,,auto-draft,open,closed,,,,,4/30/19 14:14,,,0,https://maculardegeneration.net/?p=934,0,post,,0,NULL,NULL,macd
935,36,4/30/19 15:29,4/30/19 19:29,facebook-share-543-combo,,inherit,open,closed,,facebook-share-543-combo,,,4/30/19 15:29,4/30/19 19:29,,543,/wp-content/uploads/2019/04/facebook-share-543-combo.png,0,attachment,image/png,0,NULL,NULL,macd
936,36,4/30/19 15:29,4/30/19 19:29,working-macular-degeneration-543-combo,,inherit,open,closed,,working-macular-degeneration-543-combo,,,4/30/19 15:29,4/30/19 19:29,,543,/wp-content/uploads/2019/04/working-macular-degeneration-543-combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
937,36,4/30/19 15:29,4/30/19 19:29,Watch Me Work!,,inherit,closed,closed,,543-autosave-v1,,,4/30/19 15:29,4/30/19 19:29,,543,https://maculardegeneration.net/uncategorized/543-autosave-v1/,0,revision,,0,NULL,NULL,macd
938,6,4/30/19 16:20,4/30/19 20:20,Watch Me Work!,,inherit,closed,closed,,543-autosave-v1,,,4/30/19 16:20,4/30/19 20:20,,543,https://maculardegeneration.net/uncategorized/543-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9779,macd
939,493,8/8/19 15:45,8/8/19 19:45,"More Light, Please",,publish,open,closed,,hobbies-light,,,8/12/19 10:53,8/12/19 14:53,,0,https://maculardegeneration.net/?p=939,0,post,,1," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",0.9822,macd
940,36,4/30/19 16:53,4/30/19 20:53,deep-breathing-reduce-anxiety -704-custom,,inherit,open,closed,,deep-breathing-reduce-anxiety-704-custom,,,4/30/19 16:54,4/30/19 20:54,,704,/wp-content/uploads/2019/04/deep-breathing-reduce-anxiety-704-custom.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
941,36,4/30/19 16:53,4/30/19 20:53,facebook-share-704-custom,,inherit,open,closed,,facebook-share-704-custom,,,4/30/19 16:53,4/30/19 20:53,,704,/wp-content/uploads/2019/04/facebook-share-704-custom.png,0,attachment,image/png,0,NULL,NULL,macd
942,36,4/30/19 21:14,5/1/19 1:14,Breathing Exercise,,inherit,closed,closed,,704-autosave-v1,,,4/30/19 21:14,5/1/19 1:14,,704,https://maculardegeneration.net/uncategorized/704-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9147,macd
943,6,5/1/19 9:53,,Auto Draft,,auto-draft,open,closed,,,,,5/1/19 9:53,,,0,https://maculardegeneration.net/?p=943,0,post,,0,NULL,NULL,macd
944,27,5/9/19 15:05,5/9/19 19:05,What are Drusen?,,publish,open,closed,,drusen,,,5/10/19 10:11,5/10/19 14:11,,0,https://maculardegeneration.net/?p=944,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9666,macd
945,6,5/9/19 13:29,5/9/19 17:29,What are Drusen?,,inherit,closed,closed,,944-autosave-v1,,,5/9/19 13:29,5/9/19 17:29,,944,https://maculardegeneration.net/uncategorized/944-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9663,macd
946,27,5/28/19 9:52,5/28/19 13:52,What is Diabetic Macular Edema?,,publish,open,closed,,diabetic-macular-edema,,,5/28/19 9:52,5/28/19 13:52,,0,https://maculardegeneration.net/?p=946,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.98,macd
947,6,5/1/19 10:10,,Auto Draft,,auto-draft,open,closed,,,,,5/1/19 10:10,,,0,https://maculardegeneration.net/?p=947,0,post,,0,NULL,NULL,macd
948,27,5/15/19 16:40,5/15/19 20:40,What is the Mediterranean Diet?,,publish,open,closed,,mediterranean-diet,,,5/15/19 16:40,5/15/19 20:40,,0,https://maculardegeneration.net/?p=948,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9822,macd
949,6,5/15/19 16:40,5/15/19 20:40,What is the Mediterranean Diet?,,inherit,closed,closed,,948-autosave-v1,,,5/15/19 16:40,5/15/19 20:40,,948,https://maculardegeneration.net/uncategorized/948-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.982,macd
950,6,5/1/19 12:27,5/1/19 16:27,Cora Lyn Sears,,inherit,closed,closed,,782-autosave-v1,,,5/1/19 12:27,5/1/19 16:27,,782,https://maculardegeneration.net/uncategorized/782-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.91,macd
951,6,5/1/19 13:36,5/1/19 17:36,Mental Health Month 2019,,inherit,closed,closed,,707-autosave-v1,,,5/1/19 13:36,5/1/19 17:36,,707,https://maculardegeneration.net/uncategorized/707-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9486,macd
952,36,5/2/19 10:53,5/2/19 14:53,facebook-share-725-combo,,inherit,open,closed,,facebook-share-725-combo,,,5/2/19 10:53,5/2/19 14:53,,725,/wp-content/uploads/2019/04/facebook-share-725-combo.png,0,attachment,image/png,0,NULL,NULL,macd
953,36,5/2/19 10:53,5/2/19 14:53,screen-magnifier-725-combo,,inherit,open,closed,,screen-magnifier-725-combo,,,5/2/19 10:53,5/2/19 14:53,,725,/wp-content/uploads/2019/04/screen-magnifier-725-combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
954,36,5/2/19 10:53,5/2/19 14:53,How to Use the Screen Magnifier on Your Smartphone or Tablet,,inherit,closed,closed,,725-autosave-v1,,,5/2/19 10:53,5/2/19 14:53,,725,https://maculardegeneration.net/uncategorized/725-autosave-v1/,0,revision,,0,NULL,NULL,macd
955,37,5/2/19 11:47,5/2/19 15:47,Guided Meditation,,inherit,closed,closed,,705-autosave-v1,,,5/2/19 11:47,5/2/19 15:47,,705,https://maculardegeneration.net/uncategorized/705-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9258,macd
957,36,5/3/19 12:40,5/3/19 16:40,735-myopia-contact-lenses-735-combo,,inherit,open,closed,,735-myopia-contact-lenses-735-combo,,,5/3/19 12:42,5/3/19 16:42,,735,/wp-content/uploads/2019/05/735-myopia-contact-lenses-735-combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
958,36,5/3/19 12:40,5/3/19 16:40,facebook-share-735-combo,,inherit,open,closed,,facebook-share-735-combo,,,5/3/19 12:40,5/3/19 16:40,,735,/wp-content/uploads/2019/05/facebook-share-735-combo.png,0,attachment,image/png,0,NULL,NULL,macd
959,36,5/3/19 14:28,5/3/19 18:28,The Contacts That Changed My Life,,inherit,closed,closed,,735-autosave-v1,,,5/3/19 14:28,5/3/19 18:28,,735,https://maculardegeneration.net/uncategorized/735-autosave-v1/,0,revision,,0,NULL,NULL,macd
961,6,5/4/19 7:17,5/4/19 11:17,Why ME?,,inherit,closed,closed,,431-autosave-v1,,,5/4/19 7:17,5/4/19 11:17,,431,https://maculardegeneration.net/uncategorized/431-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9712,macd
962,6,5/3/19 15:16,5/3/19 19:16,The Contacts That Changed My Life,,inherit,closed,closed,,735-autosave-v1,,,5/3/19 15:16,5/3/19 19:16,,735,https://maculardegeneration.net/uncategorized/735-autosave-v1/,0,revision,,0,NULL,NULL,macd
963,6,5/4/19 7:17,5/4/19 11:17,1529,,inherit,open,closed,,1529,,,5/4/19 7:17,5/4/19 11:17,,431,/wp-content/uploads/2019/05/1529.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
964,49,7/2/19 11:51,7/2/19 15:51,36 For a Moment,,publish,open,closed,,music-cope,,,7/2/19 11:51,7/2/19 15:51,,0,https://maculardegeneration.net/?p=964,0,post,,2," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9765,macd
965,717,5/4/19 18:33,,Making our house a low vision friendly home.,,draft,open,closed,,,,,5/4/19 18:33,5/4/19 22:33,,0,https://maculardegeneration.net/?p=965,0,post,,0,NULL,NULL,macd
966,6,6/5/19 15:38,6/5/19 19:38,Helping a Loved One Who is Visually Impaired,,inherit,closed,closed,,888-autosave-v1,,,6/5/19 15:38,6/5/19 19:38,,888,https://maculardegeneration.net/uncategorized/888-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9816,macd
967,7,5/6/19 13:46,5/6/19 17:46,Changes in Color Perception,,inherit,open,closed,,5117,,,5/6/19 13:48,5/6/19 17:48,,135,/wp-content/uploads/2019/05/5117.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
968,7,5/6/19 13:51,5/6/19 17:51,Blurred Central Vision,,inherit,open,closed,,9929_custom,,,5/6/19 13:52,5/6/19 17:52,,133,/wp-content/uploads/2019/05/9929_custom.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
969,7,5/6/19 13:53,5/6/19 17:53,Blurred Central Vision,,inherit,open,closed,,7980_custom,,,5/6/19 13:54,5/6/19 17:54,,133,/wp-content/uploads/2019/05/7980_custom.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
970,6,5/6/19 14:13,5/6/19 18:13,2645@2x,,inherit,open,closed,,26452x,,,5/6/19 14:13,5/6/19 18:13,,926,/wp-content/uploads/2019/05/2645@2x.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
971,6,5/6/19 15:43,5/6/19 19:43,Novartis' Brolucizumab Filing Approval for Patients with Wet AMD,,inherit,closed,closed,,926-autosave-v1,,,5/6/19 15:43,5/6/19 19:43,,926,https://maculardegeneration.net/uncategorized/926-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.966,macd
972,27,8/5/19 16:29,8/5/19 20:29,CD11b + Monocytes and Anti-VEGF Injections in Wet AMD and PCV,,publish,open,closed,,cd11b-monocytes,,,8/5/19 16:29,8/5/19 20:29,,0,https://maculardegeneration.net/?p=972,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",0.9853,macd
973,27,6/20/19 13:54,6/20/19 17:54,Genetic Testing Predicts Effectiveness of AREDS Supplements for AMD,,publish,open,closed,,genetic-testing-areds,,,6/20/19 13:54,6/20/19 17:54,,0,https://maculardegeneration.net/?p=973,0,post,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9796,macd
974,6,6/7/19 11:09,6/7/19 15:09,Frequently Asked Questions (FAQs) about Macular Degeneration,,inherit,closed,closed,,881-autosave-v1,,,6/7/19 11:09,6/7/19 15:09,,881,https://maculardegeneration.net/uncategorized/881-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9843,macd
975,36,5/8/19 11:22,5/8/19 15:22,coping-vision-loss-481-custom,,inherit,open,closed,,coping-vision-loss-481-custom,,,5/8/19 11:24,5/8/19 15:24,,481,/wp-content/uploads/2019/05/coping-vision-loss-481-custom.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
976,36,5/8/19 11:22,5/8/19 15:22,facebook-share-481-custom,,inherit,open,closed,,facebook-share-481-custom,,,5/8/19 11:22,5/8/19 15:22,,481,/wp-content/uploads/2019/05/facebook-share-481-custom.png,0,attachment,image/png,0,NULL,NULL,macd
978,12,5/8/19 12:29,5/8/19 16:29,Common Myths and Misconceptions of Macular Degeneration,,inherit,closed,closed,,130-autosave-v1,,,5/8/19 12:29,5/8/19 16:29,,130,https://maculardegeneration.net/uncategorized/130-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9765,macd
979,6,5/8/19 16:19,5/8/19 20:19,"Expect, Plan, and Prepare: Expect the Best",,inherit,closed,closed,,481-autosave-v1,,,5/8/19 16:19,5/8/19 20:19,,481,https://maculardegeneration.net/uncategorized/481-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9734,macd
980,36,5/8/19 19:53,5/8/19 23:53,facebook-share-703,,inherit,open,closed,,facebook-share-703,,,5/8/19 19:53,5/8/19 23:53,,703,/wp-content/uploads/2019/04/facebook-share-703.png,0,attachment,image/png,0,NULL,NULL,macd
981,36,5/8/19 19:53,5/8/19 23:53,tips-support-mental-health-703,,inherit,open,closed,,tips-support-mental-health-703,,,5/8/19 20:00,5/9/19 0:00,,703,/wp-content/uploads/2019/04/tips-support-mental-health-703.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
982,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-01,,inherit,open,closed,,mham-md-in-article-703-01,,,5/8/19 20:02,5/9/19 0:02,,703,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-01.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
983,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-02,,inherit,open,closed,,mham-md-in-article-703-02,,,5/8/19 20:00,5/9/19 0:00,,0,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-02.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
984,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-03,,inherit,open,closed,,mham-md-in-article-703-03,,,5/8/19 20:00,5/9/19 0:00,,0,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-03.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
985,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-04,,inherit,open,closed,,mham-md-in-article-703-04,,,5/8/19 20:00,5/9/19 0:00,,0,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-04.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
986,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-05,,inherit,open,closed,,mham-md-in-article-703-05,,,5/8/19 20:00,5/9/19 0:00,,0,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-05.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
987,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-06,,inherit,open,closed,,mham-md-in-article-703-06,,,5/8/19 19:59,5/8/19 23:59,,0,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-06.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
988,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-07,,inherit,open,closed,,mham-md-in-article-703-07,,,5/8/19 19:59,5/8/19 23:59,,0,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-07.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
989,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-08,,inherit,open,closed,,mham-md-in-article-703-08,,,5/8/19 19:59,5/8/19 23:59,,0,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-08.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
990,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-09,,inherit,open,closed,,mham-md-in-article-703-09,,,5/8/19 19:59,5/8/19 23:59,,0,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-09.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
991,36,5/8/19 19:58,5/8/19 23:58,MHAM-MD-In-Article-703-10,,inherit,open,closed,,mham-md-in-article-703-10,,,5/8/19 19:59,5/8/19 23:59,,0,/wp-content/uploads/2019/05/MHAM-MD-In-Article-703-10.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
992,36,5/8/19 20:06,5/9/19 0:06,10 Ways to Balance Body and Mind,,inherit,closed,closed,,703-autosave-v1,,,5/8/19 20:06,5/9/19 0:06,,703,https://maculardegeneration.net/uncategorized/703-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9812,macd
993,36,5/8/19 22:27,5/9/19 2:27,facebook-share-705-combo,,inherit,open,closed,,facebook-share-705-combo,,,5/8/19 22:27,5/9/19 2:27,,705,/wp-content/uploads/2019/05/facebook-share-705-combo.png,0,attachment,image/png,0,NULL,NULL,macd
994,36,5/8/19 22:27,5/9/19 2:27,guided-meditation-stress -705-combo,,inherit,open,closed,,guided-meditation-stress-705-combo,,,5/8/19 22:28,5/9/19 2:28,,705,/wp-content/uploads/2019/05/guided-meditation-stress-705-combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
995,36,5/8/19 22:28,5/9/19 2:28,Guided Meditation,,inherit,closed,closed,,705-autosave-v1,,,5/8/19 22:28,5/9/19 2:28,,705,https://maculardegeneration.net/uncategorized/705-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9258,macd
996,68,5/9/19 9:39,5/9/19 13:39,facebook-share-703,,inherit,open,closed,,facebook-share-703-2,,,5/9/19 9:39,5/9/19 13:39,,703,/wp-content/uploads/2019/05/facebook-share-703.png,0,attachment,image/png,0,NULL,NULL,macd
997,68,5/12/19 23:06,5/13/19 3:06,10 Ways to Balance Body and Mind,,inherit,closed,closed,,703-autosave-v1,,,5/12/19 23:06,5/13/19 3:06,,703,https://maculardegeneration.net/uncategorized/703-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9812,macd
998,36,5/9/19 13:55,5/9/19 17:55,drusen-944-combo,,inherit,open,closed,,drusen-944-combo,,,5/9/19 13:56,5/9/19 17:56,,944,/wp-content/uploads/2019/05/drusen-944-combo.jpg,0,attachment,image/jpeg,0,NULL,NULL,macd
999,36,5/9/19 13:56,5/9/19 17:56,facebook-share-944-combo,,inherit,open,closed,,facebook-share-944-combo,,,5/9/19 13:56,5/9/19 17:56,,944,/wp-content/uploads/2019/05/facebook-share-944-combo.png,0,attachment,image/png,0,NULL,NULL,macd
1000,6,6/20/19 11:20,6/20/19 15:20,Genetic Testing Predicts Effectiveness of AREDS Supplements for AMD,,inherit,closed,closed,,973-autosave-v1,,,6/20/19 11:20,6/20/19 15:20,,973,https://maculardegeneration.net/uncategorized/973-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""short-code\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",0.9796,macd
